"agelow","agehigh","emot1-value","emot1-cofindence","emot2-value","emot2-cofindence","gender","gender-cofindence","smile","smile-cofindence","eyeglasses","eyeglasses-cofindence","beard","beard-cofindence","mustache","mustache-cofindence","uploadtime"
"12","22","HAPPY","82.11658","SURPRISED","6.650266","Female","99.17634","true","68.604866","false","98.6494","false","99.02546691894531","false","99.59381","2021-11-28 13:38:47.676"
"2","8","SAD","99.234406","FEAR","0.66353214","Female","66.53704","false","89.82192","false","90.96522","false","79.20140838623047","false","94.24212","2022-03-04 14:25:09.609"
"18","26","HAPPY","60.290264","CALM","18.556694","Female","99.99786","false","62.531998","false","98.60393","false","93.8643569946289","false","97.73161","2022-02-14 17:38:17.907"
"8","18","SAD","57.986694","CALM","26.531769","Male","85.2074","false","98.40542","false","89.68303","false","65.78795623779297","false","92.44339","2021-11-28 14:18:53.467"
"22","34","ANGRY","39.070625","HAPPY","31.969828","Female","99.60838","true","78.87618","false","99.46785","false","98.36405181884766","false","99.47556","2021-11-28 13:40:42.768"
"14","26","CALM","49.801373","SAD","25.813902","Female","57.774323","false","84.84689","false","68.159134","false","87.0589828491211","false","97.51743","2021-11-28 14:24:10.464"
"4","12","HAPPY","58.02077","CALM","40.673313","Male","96.1132","false","66.87703","false","98.41487","false","79.62659454345703","false","97.449104","2021-11-28 14:17:37.323"
"22","34","HAPPY","99.33593","CALM","0.50440806","Female","99.72861","true","92.78013","false","97.89496","false","99.22254943847656","false","99.79576","2021-11-28 13:38:47.676"
"28","44","HAPPY","96.95003","DISGUSTED","0.83310276","Female","99.35085","true","98.56697","false","75.09763","false","99.06604766845703","false","99.55746","2021-11-28 14:18:03.594"
"15","27","SAD","37.38603","CALM","29.466423","Female","89.07999","false","98.49416","true","64.96777","false","91.26087951660156","false","97.168015","2021-11-28 13:28:51.447"
"11","21","CALM","64.24195","HAPPY","9.151479","Male","98.195366","false","88.901695","true","72.96635","false","63.789974212646484","false","93.448","2021-11-28 14:16:30.231"
"12","22","ANGRY","91.3717","SAD","5.4959307","Female","93.65219","false","96.100746","false","50.94489","false","95.77284240722656","false","98.01174","2021-11-28 14:17:00.115"
"25","39","HAPPY","98.948135","CALM","0.60174024","Male","82.98085","true","94.50854","false","80.76587","false","78.29239654541016","false","95.0823","2021-11-28 14:17:37.323"
"16","22","HAPPY","55.921734","CALM","33.81549","Female","99.97129","false","57.852745","false","96.22661","false","92.40071105957031","false","97.355034","2022-04-12 13:49:53.106"
"16","28","SAD","64.06311","FEAR","28.162935","Female","98.157486","false","97.66042","false","97.715324","false","97.46308898925781","false","99.335594","2021-11-28 13:45:18.223"
"3","9","SAD","59.049343","CALM","33.852837","Female","70.48954","false","92.26178","false","97.51155","false","81.71478271484375","false","94.379005","2021-11-28 13:41:12.973"
"23","35","CALM","89.58876","HAPPY","8.692866","Male","92.15762","false","86.63599","false","99.507965","false","79.76620483398438","false","98.481804","2021-11-30 14:33:45.957"
"12","20","CALM","95.5622","SAD","1.4751071","Male","99.98786","false","96.08611","false","58.69984","false","83.17327880859375","false","94.18532","2022-03-04 14:23:32.419"
"5","15","SAD","98.702736","CALM","1.0332195","Male","95.370674","false","93.31601","false","96.998474","false","79.51949310302734","false","98.75176","2021-11-28 14:18:04.240"
"12","20","SAD","67.58502","CONFUSED","22.13589","Male","99.94707","false","93.022644","false","99.26483","false","78.72389221191406","false","92.2138","2022-04-01 15:53:56.491"
"27","37","CALM","79.62343","HAPPY","13.791709","Male","99.55112","false","73.06926","false","99.446045","false","82.95803833007812","false","95.59749","2022-02-14 17:38:17.907"
"13","23","CALM","54.070663","HAPPY","41.257114","Female","70.08434","false","61.985565","false","99.43483","false","94.21240997314453","false","98.92083","2021-11-28 14:17:37.323"
"21","33","FEAR","67.035416","CALM","22.472996","Female","96.162155","false","82.73076","false","88.79398","false","97.85997009277344","false","99.347015","2021-11-28 13:46:19.893"
"21","33","HAPPY","98.29281","SURPRISED","0.8054995","Male","96.630806","true","92.085724","false","99.74837","false","87.46744537353516","false","99.02857","2021-11-28 14:18:34.232"
"23","31","SAD","99.94468","CALM","10.323227","Female","99.72616","false","83.11431","false","97.40083","false","77.99852752685547","false","96.67022","2022-05-13 13:54:56.658"
"13","23","CALM","96.55277","HAPPY","1.6736828","Female","97.64731","false","95.475235","true","98.57092","false","98.93531799316406","false","99.56904","2021-11-28 14:29:30.126"
"16","28","HAPPY","58.620983","CALM","18.522608","Female","86.83986","true","55.003315","false","99.91453","false","97.35942077636719","false","99.53383","2021-11-28 14:29:30.126"
"35","51","CALM","80.10976","HAPPY","9.086366","Male","94.789795","false","84.919464","false","99.22423","false","55.67484664916992","false","91.67845","2021-11-28 14:19:06.831"
"37","45","SURPRISED","78.41756","FEAR","19.429365","Female","99.99743","false","90.48373","false","95.72396","false","91.32757568359375","false","97.760445","2022-05-13 13:55:18.690"
"22","30","CONFUSED","74.55224","CALM","19.590816","Male","99.99787","false","93.80707","true","86.998604","false","81.81045532226562","false","94.03657","2022-04-12 13:49:53.106"
"12","22","HAPPY","89.04998","FEAR","5.533483","Female","50.291737","true","96.17133","false","98.918625","false","90.64884948730469","false","98.06534","2021-11-30 17:54:25.597"
"21","33","CALM","81.79532","ANGRY","6.4672565","Female","59.152287","false","95.007706","false","98.98709","false","96.82707977294922","false","99.33838","2021-11-30 14:32:11.684"
"12","22","CALM","99.25762","HAPPY","0.36452344","Female","99.92791","false","98.65348","false","99.84964","false","99.83787536621094","false","99.954666","2021-11-28 14:17:00.115"
"12","22","SAD","61.61477","HAPPY","33.875927","Female","94.75864","true","70.87439","true","92.6473","false","96.9981689453125","false","99.304214","2021-11-28 14:29:30.126"
"22","34","HAPPY","99.28515","SURPRISED","0.17612445","Female","98.046936","true","97.76773","false","99.892075","false","98.1773452758789","false","99.55419","2021-11-28 14:18:34.232"
"18","30","SAD","26.383873","SURPRISED","22.09137","Female","55.398907","false","88.88451","false","95.835526","false","91.68930053710938","false","98.95266","2021-11-28 13:46:19.893"
"23","37","CALM","93.40513","HAPPY","3.4104223","Male","61.93105","false","92.51571","true","87.70945","false","91.34867095947266","false","97.525345","2021-11-28 14:17:37.323"
"13","25","CALM","76.31644","FEAR","10.656837","Male","98.98733","false","90.573746","true","92.60234","false","84.267578125","false","96.50754","2021-12-02 10:15:59.215"
"26","40","HAPPY","64.73089","CALM","15.689036","Female","72.160484","false","53.625263","false","95.78736","false","91.7758560180664","false","98.10282","2021-11-28 13:41:12.973"
"17","29","SAD","45.536346","CALM","45.44172","Female","85.81769","false","96.900566","false","95.648926","false","91.60739135742188","false","97.23379","2021-11-30 17:54:25.597"
"18","30","HAPPY","99.43242","CALM","0.313339","Female","99.27377","true","92.692245","false","99.89328","false","98.71612548828125","false","99.66737","2021-11-28 14:17:37.323"
"17","29","DISGUSTED","52.040405","SAD","24.808176","Male","94.69663","false","86.31487","true","82.35579","false","70.90753936767578","false","95.170746","2021-11-28 14:22:08.741"
"21","33","CALM","91.19396","HAPPY","8.387733","Female","99.79654","false","79.481834","false","99.28834","false","99.77014923095703","false","99.90708","2021-11-28 13:43:44.728"
"19","31","HAPPY","95.87163","ANGRY","1.4597834","Male","95.74669","true","73.14098","false","99.17214","false","73.91429138183594","false","96.85476","2021-11-28 13:27:44.122"
"29","39","SAD","56.70788","CONFUSED","26.112757","Female","99.97955","false","64.93572","false","87.453224","false","89.99285125732422","false","97.6352","2022-04-15 13:47:51.485"
"13","25","HAPPY","97.687","FEAR","0.81122565","Female","99.30939","true","94.7164","false","99.49967","false","98.89215087890625","false","99.68249","2021-11-28 14:16:01.839"
"12","20","HAPPY","98.988556","DISGUSTED","0.22823201","Female","86.192024","true","94.20462","true","98.72634","false","93.5916519165039","false","97.75582","2022-03-04 14:23:32.419"
"18","26","SAD","39.25516","CALM","23.457193","Male","99.46381","false","90.51517","true","67.10491","false","84.82901763916016","false","94.16884","2022-04-01 15:53:56.491"
"21","33","CALM","59.10868","SAD","38.71414","Female","99.819786","false","99.43972","false","92.208595","false","99.62638092041016","false","99.79288","2021-11-28 13:29:09.781"
"12","22","CALM","76.81366","SURPRISED","8.572297","Male","55.185562","false","98.605675","false","79.95371","false","87.00951385498047","false","96.4216","2021-11-28 13:29:46.894"
"18","26","HAPPY","99.65018","SURPRISED","6.261268","Male","94.31895","true","96.03706","false","97.28027","false","94.45308685302734","false","98.38095","2022-05-13 13:54:28.534"
"39","57","CALM","88.31077","CONFUSED","4.4315295","Male","99.87639","false","98.28102","true","96.46444","false","68.22036743164062","false","93.31691","2021-11-28 14:19:06.831"
"21","33","CALM","68.90119","FEAR","16.602068","Female","99.75595","false","98.19668","true","90.58008","false","99.28243255615234","false","99.72371","2021-11-28 14:24:10.464"
"24","38","HAPPY","49.476192","CALM","49.30295","Female","96.66652","false","56.682865","false","99.87733","false","97.91287231445312","false","99.444595","2021-11-28 14:17:37.323"
"12","22","FEAR","74.45923","CALM","18.137718","Female","99.0008","false","97.97033","false","99.16507","false","98.96448516845703","false","99.68517","2021-11-30 14:32:11.684"
"12","22","CALM","48.785694","CONFUSED","17.325691","Female","87.22384","false","96.040344","true","98.926765","false","99.37165069580078","false","99.684616","2021-11-28 13:44:54.381"
"11","21","ANGRY","29.273256","SAD","22.33024","Female","83.30296","false","91.36373","true","95.02138","false","94.02535247802734","false","98.31438","2021-11-28 13:41:28.800"
"13","21","CALM","26.536661","FEAR","23.384289","Male","99.999245","false","73.02272","true","89.81977","false","83.96956634521484","false","94.9873","2022-03-04 14:23:32.419"
"24","38","CALM","96.827705","HAPPY","1.0094359","Male","86.98749","false","95.93445","false","99.29584","false","89.98197937011719","false","98.71232","2021-11-30 14:32:11.684"
"17","29","FEAR","52.740997","HAPPY","35.652622","Female","98.75154","true","84.07863","true","95.362785","false","99.01502990722656","false","99.564705","2021-11-28 13:28:27.635"
"14","26","CALM","92.29302","SAD","3.9827883","Female","99.88497","false","98.67351","true","64.46461","false","99.82637786865234","false","99.85453","2021-11-30 14:32:11.684"
"15","27","CALM","36.151524","CONFUSED","23.356577","Female","92.612274","false","80.75528","true","98.01704","false","96.89421844482422","false","98.72225","2021-11-28 13:46:48.912"
"18","30","CALM","99.44781","HAPPY","0.3415858","Female","97.49569","false","97.56029","false","99.663246","false","98.44356536865234","false","99.65977","2021-11-28 13:27:44.122"
"23","37","FEAR","86.67264","DISGUSTED","6.9303803","Female","98.5602","false","58.93771","false","69.35933","false","97.5978012084961","false","99.06648","2021-11-28 13:27:44.122"
"13","23","FEAR","87.10029","CALM","7.950783","Female","96.308624","false","94.74606","true","96.72126","false","96.92778015136719","false","99.20277","2021-11-28 13:25:36.106"
"9","19","CALM","69.32829","HAPPY","26.901922","Female","96.867355","false","68.14301","false","99.33117","false","98.97828674316406","false","99.75609","2021-11-30 14:32:11.684"
"12","22","FEAR","49.194996","CALM","13.622071","Female","99.48385","false","90.64988","true","67.64464","false","98.59053802490234","false","99.17633","2021-11-28 13:46:19.893"
"23","37","CALM","97.56013","HAPPY","1.2545702","Male","89.71461","false","95.88987","true","93.01564","false","90.47073364257812","false","98.021225","2021-11-28 14:18:34.232"
"13","21","SAD","99.91303","HAPPY","0.019856911","Female","93.59363","false","86.570045","false","97.09434","false","83.51264953613281","false","95.39456","2022-03-04 14:25:09.609"
"18","30","HAPPY","94.68393","CALM","1.9220903","Female","99.907104","true","82.52249","false","95.84668","false","99.68898010253906","false","99.8592","2021-11-30 14:32:11.684"
"14","26","CALM","92.165794","SAD","6.3030033","Female","99.536606","false","99.08068","false","99.59007","false","99.59147644042969","false","99.84323","2021-11-30 14:32:11.684"
"20","32","CALM","91.17898","SAD","5.5823803","Female","98.53291","false","98.87844","false","99.683914","false","99.45196533203125","false","99.845474","2021-11-30 14:32:11.684"
"37","55","SAD","98.7046","FEAR","0.8037027","Male","56.071037","false","95.54575","false","98.80373","false","85.13337707519531","false","97.915146","2021-11-28 14:17:30.605"
"5","15","CALM","60.086327","SAD","14.159452","Male","99.013855","false","97.86149","true","76.054695","false","68.3024673461914","false","95.320625","2021-11-28 14:23:30.170"
"18","26","HAPPY","97.26427","CALM","2.130015","Female","99.99642","true","62.01367","true","90.81896","false","92.211181640625","false","97.96519","2022-04-15 13:48:28.588"
"13","23","CALM","73.266594","CONFUSED","9.267165","Female","94.77421","false","96.74719","false","98.91824","false","98.57967376708984","false","99.626","2021-11-30 14:32:11.684"
"13","25","CALM","60.64263","CONFUSED","24.56884","Male","95.32555","false","88.321075","false","99.03922","false","74.44331359863281","false","95.871475","2021-11-28 13:26:20.284"
"22","34","CALM","91.49834","HAPPY","4.998002","Male","93.67176","false","93.943695","false","99.00105","false","85.32959747314453","false","97.748726","2021-11-28 14:29:30.126"
"21","33","HAPPY","99.89867","SURPRISED","0.031901635","Male","71.95968","true","99.87604","true","99.50617","false","95.80745697021484","false","99.454056","2021-11-28 14:13:26.960"
"56","64","HAPPY","98.86232","DISGUSTED","0.30670586","Female","99.99628","true","86.862526","false","98.303276","false","94.24849700927734","false","98.30962","2022-04-12 13:49:53.106"
"39","57","HAPPY","98.60042","DISGUSTED","0.25845653","Female","97.1851","true","98.7023","false","99.59453","false","98.86219787597656","false","99.67562","2021-12-28 15:40:17.515"
"32","48","ANGRY","69.271645","SAD","15.666047","Female","90.77997","false","87.16531","false","94.193794","false","89.15589141845703","false","96.39499","2021-11-28 14:17:37.323"
"2","8","CALM","97.280495","SAD","0.87136","Male","95.95245","false","99.50737","false","95.27134","false","84.79508972167969","false","96.77013","2021-12-28 15:40:05.247"
"23","37","SAD","94.97063","FEAR","4.3349404","Male","52.82189","false","95.20985","false","97.70975","false","85.22742462158203","false","97.5786","2021-11-28 13:45:18.223"
"12","22","HAPPY","43.7351","SAD","15.126602","Male","94.94565","false","58.029755","false","98.20512","false","86.7439956665039","false","98.166504","2021-11-30 14:32:05.963"
"22","34","HAPPY","86.14917","CONFUSED","5.896181","Female","99.706894","true","94.35503","false","98.75904","false","99.66610717773438","false","99.85721","2021-11-28 13:29:46.894"
"16","28","SAD","47.021","CALM","41.878338","Male","78.72041","false","89.34172","false","98.71159","false","80.14938354492188","false","96.42199","2021-11-28 13:50:21.270"
"13","23","HAPPY","99.60855","CALM","0.1373733","Female","63.351105","true","97.194595","false","99.03228","false","93.79107666015625","false","98.96997","2021-11-28 14:18:34.232"
"44","62","CALM","96.83081","CONFUSED","1.5610874","Male","99.78851","false","98.88977","false","91.98357","false","75.30463409423828","false","94.56775","2021-11-30 14:36:53.300"
"23","35","CALM","64.667","ANGRY","10.02331","Male","54.999496","false","95.39867","false","96.95778","false","78.45989227294922","false","96.08925","2021-11-30 14:32:05.963"
"26","36","SURPRISED","30.285942","CALM","21.010717","Male","99.99783","false","87.74522","false","94.84189","false","82.49534606933594","false","94.94637","2022-03-04 14:21:58.355"
"26","40","SAD","99.004105","FEAR","0.43612787","Male","86.01404","false","98.89066","false","98.75596","false","81.29927062988281","false","97.67982","2021-11-28 13:28:48.670"
"29","45","SAD","27.67981","CALM","26.917194","Male","80.145485","false","99.56025","false","97.21896","false","85.79328155517578","false","96.758316","2021-11-28 14:19:06.831"
"38","56","HAPPY","73.20211","CALM","24.525927","Male","97.92413","true","64.55737","true","64.13542","false","74.82775115966797","false","95.51284","2021-11-28 13:41:12.973"
"13","25","CALM","98.54696","SURPRISED","0.47301367","Male","99.25664","false","99.29539","true","89.42398","false","89.34298706054688","false","97.95742","2021-11-28 13:45:18.223"
"12","22","FEAR","99.29507","CALM","0.30251428","Female","81.4283","false","88.98196","true","85.50437","false","92.68323516845703","false","98.064606","2021-11-28 13:44:54.381"
"11","19","HAPPY","96.41961","DISGUSTED","0.81321925","Female","99.905655","true","72.668655","false","99.769936","false","92.91361999511719","false","98.26892","2022-04-12 09:46:34.881"
"12","22","CALM","65.347046","SAD","12.034585","Male","83.23033","false","96.54138","true","99.43804","false","87.91230010986328","false","96.76463","2021-11-28 19:04:51.263"
"15","27","CALM","90.60982","SAD","3.5554788","Male","94.33649","false","98.599396","false","90.46255","false","91.7890625","false","98.67988","2021-11-30 14:32:11.684"
"18","24","SAD","99.21006","CALM","16.298811","Female","99.74001","false","92.37079","false","89.12995","false","81.8557357788086","false","95.86079","2022-05-13 13:54:34.320"
"23","35","ANGRY","38.165455","CALM","23.846766","Male","68.41859","false","88.78317","false","88.080246","false","71.70198059082031","false","88.532684","2021-11-28 13:28:51.447"
"18","30","CALM","96.042175","SURPRISED","2.0220602","Male","99.73669","false","98.91502","true","99.45722","false","90.90673065185547","false","98.39811","2021-11-28 13:45:18.223"
"20","32","HAPPY","99.14252","CONFUSED","0.25403014","Female","95.51464","true","97.21886","false","99.005615","false","96.96778869628906","false","99.16214","2021-11-28 14:18:34.232"
"22","34","CALM","56.304806","SAD","36.302647","Male","70.66332","false","97.91536","false","98.85674","false","87.28338623046875","false","97.91303","2021-11-28 13:38:47.676"
"15","27","SAD","97.02264","CALM","1.2843901","Male","69.46606","false","84.24066","false","92.8172","false","64.63072204589844","false","90.22699","2021-11-28 13:45:25.341"
"19","31","CALM","76.42596","HAPPY","15.859312","Male","91.07486","false","84.39243","true","63.93779","true","52.660030364990234","false","90.27727","2021-11-28 14:17:30.605"
"23","31","HAPPY","98.75914","CONFUSED","0.39669573","Male","54.246105","true","97.31033","true","96.023346","false","88.83305358886719","false","96.4974","2022-03-04 14:23:32.419"
"11","21","CALM","55.78745","FEAR","13.474152","Female","99.938255","false","92.65877","true","90.30834","false","99.75910186767578","false","99.84356","2021-11-28 13:48:38.115"
"20","32","CALM","97.867","SAD","0.70779634","Female","98.92698","false","98.70081","false","98.359985","false","99.69850158691406","false","99.910805","2021-11-30 14:32:11.684"
"13","25","HAPPY","68.38489","CALM","27.639406","Female","97.837906","true","76.3915","false","99.4511","false","98.61154174804688","false","99.78579","2021-11-30 14:32:11.684"
"15","27","CALM","88.02492","SAD","3.530381","Male","90.97225","false","98.07183","false","99.69433","false","89.59386444091797","false","98.78397","2021-11-30 14:32:11.684"
"12","22","HAPPY","99.79018","SURPRISED","0.10996026","Male","99.12088","true","99.958046","false","99.39721","false","92.43911743164062","false","99.60601","2021-11-30 14:32:11.684"
"19","31","HAPPY","98.15314","CALM","1.0293735","Male","98.88052","true","93.49304","false","99.52128","false","93.43345642089844","false","99.445015","2021-11-30 14:32:11.684"
"27","37","CALM","78.72434","HAPPY","14.53311","Male","99.43648","false","73.38092","false","99.44383","false","83.39270782470703","false","95.61845","2022-02-16 09:17:21.989"
"13","23","HAPPY","98.49269","DISGUSTED","0.57923317","Female","99.417786","true","98.930374","true","98.1526","false","99.5679702758789","false","99.81164","2021-11-29 13:13:54.281"
"28","44","CALM","80.4068","ANGRY","10.996804","Male","99.97699","false","98.595894","true","91.56487","false","54.83746337890625","false","88.84874","2021-11-28 14:16:30.231"
"48","56","CALM","74.29837","SURPRISED","10.2950325","Male","99.9687","false","95.02796","true","94.61328","false","91.71360778808594","false","97.240524","2022-02-16 09:17:21.989"
"24","38","HAPPY","98.7589","CALM","0.5986032","Female","59.660713","true","89.948044","false","99.90352","false","94.23400115966797","false","99.023994","2021-11-28 14:17:37.323"
"18","30","FEAR","49.260685","CALM","39.864624","Female","99.540924","false","94.87616","true","90.44724","false","99.19373321533203","false","99.67072","2021-11-28 14:22:08.741"
"13","23","CALM","82.521935","SAD","11.977017","Female","99.47163","false","98.051445","false","97.61813","false","99.53997802734375","false","99.81576","2021-11-28 14:20:55.952"
"16","28","SAD","73.253456","FEAR","12.273541","Female","98.06818","false","81.435555","true","92.05392","false","97.9991226196289","false","99.32898","2021-11-28 13:45:18.223"
"20","32","CALM","99.60085","HAPPY","0.12787226","Male","96.75711","false","99.50612","false","81.96448","false","69.77517700195312","false","96.91845","2021-11-28 13:41:12.973"
"36","44","HAPPY","97.54902","SURPRISED","0.61937284","Female","99.92257","true","90.10764","true","93.8583","false","92.35608673095703","false","97.494934","2022-04-12 13:49:53.106"
"1","7","CALM","96.23783","HAPPY","1.6626881","Female","98.351456","false","96.1252","false","81.60226","false","98.35311889648438","false","99.56985","2021-11-28 14:17:30.605"
"20","32","FEAR","44.486393","CALM","27.09103","Female","95.59591","false","89.457726","false","89.18167","false","96.31012725830078","false","98.88356","2021-11-28 14:23:30.170"
"21","33","HAPPY","89.12138","CALM","7.7687798","Female","98.138466","true","79.133766","true","54.565014","false","97.49784851074219","false","99.013504","2021-11-28 14:17:37.323"
"13","23","SAD","72.402336","CALM","17.283703","Male","99.67173","false","96.94154","false","84.855804","false","63.647071838378906","false","93.989685","2021-11-28 13:45:18.223"
"13","23","HAPPY","67.973885","CALM","19.379423","Female","99.810234","false","59.65259","false","99.194626","false","99.68453979492188","false","99.87387","2021-11-28 14:13:26.960"
"5","15","CALM","79.98179","FEAR","6.6128874","Female","99.623375","false","93.91264","true","61.64748","false","99.0649642944336","false","99.741905","2021-11-28 14:14:27.689"
"10","20","SAD","99.79114","CALM","0.1570903","Male","79.4907","false","99.390205","false","88.76613","false","83.13469696044922","false","98.58387","2021-11-28 14:17:16.587"
"17","29","CALM","48.552418","SAD","27.572006","Female","85.682045","false","87.820175","false","97.31825","false","94.70880889892578","false","98.62955","2021-11-28 14:23:30.170"
"12","22","HAPPY","94.23425","CALM","4.984131","Male","94.27001","true","80.046455","false","99.88985","false","89.63502502441406","false","98.80693","2021-11-28 14:29:30.126"
"18","24","CALM","49.00974","HAPPY","41.84019","Male","99.3949","false","69.84511","false","99.609024","false","98.42411804199219","false","99.49427","2022-02-14 17:38:17.907"
"22","30","SAD","46.21032","CALM","24.241535","Male","90.73575","false","92.57462","false","85.195366","false","78.263427734375","false","90.68439","2022-04-01 15:53:49.785"
"16","24","HAPPY","98.963455","SURPRISED","6.281351","Female","77.07445","true","95.18387","false","97.67777","false","94.53282165527344","false","98.34238","2022-05-13 13:54:28.534"
"23","37","HAPPY","99.0254","CONFUSED","0.2611675","Female","99.92875","true","98.76023","true","99.78653","false","99.67129516601562","false","99.835556","2021-11-30 14:33:45.957"
"13","21","CALM","98.8315","HAPPY","0.63852924","Female","99.984406","false","88.700775","true","96.78261","false","91.85307312011719","false","97.07543","2022-03-04 14:23:32.419"
"14","26","CALM","41.91555","FEAR","27.276812","Female","95.81564","false","87.45378","true","88.29819","false","97.06318664550781","false","99.18653","2021-11-28 13:44:54.381"
"22","30","FEAR","54.99769","CALM","19.179586","Female","99.99938","false","83.61168","false","90.43937","false","89.43891906738281","false","95.35743","2022-04-12 13:47:52.360"
"18","24","CALM","55.77964","HAPPY","35.201576","Male","99.46738","false","72.71168","false","99.59768","false","98.31877136230469","false","99.46386","2022-02-16 09:17:21.989"
